date,close
1576108800,7243.13427734375
1576195200,7269.6845703125
1576281600,7124.673828125
1576368000,7152.3017578125
1576454400,6932.48046875
1576540800,6640.51513671875
1576627200,7276.802734375
1576713600,7202.84423828125
1576800000,7218.81640625
1576886400,7191.15869140625
1576972800,7511.5888671875
1577059200,7355.62841796875
1577145600,7322.5322265625
1577232000,7275.15576171875
1577318400,7238.966796875
1577404800,7290.08837890625
1577491200,7317.990234375
1577577600,7422.65283203125
1577664000,7292.9951171875
1577750400,7193.59912109375
1577836800,7200.17431640625
1577923200,6985.47021484375
1578009600,7344.88427734375
1578096000,7410.65673828125
1578182400,7411.3173828125
1578268800,7769.21923828125
1578355200,8163.6923828125
1578441600,8079.86279296875
1578528000,7879.0712890625
1578614400,8166.55419921875
1578700800,8037.53759765625
1578787200,8192.494140625
1578873600,8144.1943359375
1578960000,8827.7646484375
1579046400,8807.0107421875
1579132800,8723.7861328125
1579219200,8929.0380859375
1579305600,8942.80859375
1579392000,8706.2451171875
1579478400,8657.642578125
1579564800,8745.89453125
1579651200,8680.8759765625
1579737600,8406.515625
1579824000,8445.4345703125
1579910400,8367.84765625
1579996800,8596.830078125
1580083200,8909.8193359375
1580169600,9358.58984375
1580256000,9316.6298828125
1580342400,9508.9931640625
1580428800,9350.529296875
1580515200,9392.875
1580601600,9344.365234375
1580688000,9293.521484375
1580774400,9180.962890625
1580860800,9613.423828125
1580947200,9729.8017578125
1581033600,9795.943359375
1581120000,9865.119140625
1581206400,10116.673828125
1581292800,9856.611328125
1581379200,10208.236328125
1581465600,10326.0546875
1581552000,10214.3798828125
1581638400,10312.1162109375
1581724800,9889.4248046875
1581811200,9934.43359375
1581897600,9690.142578125
1581984000,10141.99609375
1582070400,9633.38671875
1582156800,9608.4755859375
1582243200,9686.44140625
1582329600,9663.181640625
1582416000,9924.515625
1582502400,9650.1748046875
1582588800,9341.705078125
1582675200,8820.5224609375
1582761600,8784.494140625
1582848000,8672.455078125
1582934400,8599.5087890625
1583020800,8562.4541015625
1583107200,8869.669921875
1583193600,8787.7861328125
1583280000,8755.24609375
1583366400,9078.7626953125
1583452800,9122.5458984375
1583539200,8909.9541015625
1583625600,8108.1162109375
1583712000,7923.64453125
1583798400,7909.7294921875
1583884800,7911.43017578125
1583971200,4970.7880859375
1584057600,5563.70703125
1584144000,5200.3662109375
1584230400,5392.31494140625
1584316800,5014.47998046875
1584403200,5225.62939453125
1584489600,5238.4384765625
1584576000,6191.19287109375
1584662400,6198.7783203125
1584748800,6185.06640625
1584835200,5830.2548828125
1584921600,6416.31494140625
1585008000,6734.8037109375
1585094400,6681.06298828125
1585180800,6716.4404296875
1585267200,6469.79833984375
1585353600,6242.19384765625
1585440000,5922.04296875
1585526400,6429.841796875
1585612800,6438.64453125
1585699200,6606.7763671875
1585785600,6793.62451171875
1585872000,6733.38720703125
1585958400,6867.52734375
1586044800,6791.12939453125
1586131200,7271.78125
1586217600,7176.41455078125
1586304000,7334.0986328125
1586390400,7302.08935546875
1586476800,6865.4931640625
1586563200,6859.0830078125
1586649600,6971.091796875
1586736000,6845.03759765625
1586822400,6842.427734375
1586908800,6642.10986328125
1586995200,7116.80419921875
1587081600,7096.1845703125
1587168000,7257.6650390625
1587254400,7189.4248046875
1587340800,6881.95849609375
1587427200,6880.3232421875
1587513600,7117.20751953125
1587600000,7429.724609375
1587686400,7550.90087890625
1587772800,7569.93603515625
1587859200,7679.8671875
1587945600,7795.60107421875
1588032000,7807.05859375
1588118400,8801.0380859375
1588204800,8658.5537109375
1588291200,8864.7666015625
1588377600,8988.5966796875
1588464000,8897.46875
1588550400,8912.654296875
1588636800,9003.0703125
1588723200,9268.76171875
1588809600,9951.5185546875
1588896000,9842.666015625
1588982400,9593.896484375
1589068800,8756.4306640625
1589155200,8601.7958984375
1589241600,8804.4775390625
1589328000,9269.9873046875
1589414400,9733.7216796875
1589500800,9328.197265625
1589587200,9377.013671875
1589673600,9670.7392578125
1589760000,9726.5751953125
1589846400,9729.0380859375
1589932800,9522.9814453125
1590019200,9081.76171875
1590105600,9182.5771484375
1590192000,9209.287109375
1590278400,8790.3681640625
1590364800,8906.9345703125
1590451200,8835.052734375
1590537600,9181.017578125
1590624000,9525.7509765625
1590710400,9439.1240234375
1590796800,9700.4140625
1590883200,9461.05859375
1590969600,10167.2685546875
1591056000,9529.8037109375
1591142400,9656.7177734375
1591228800,9800.63671875
1591315200,9665.533203125
1591401600,9653.6796875
1591488000,9758.8525390625
1591574400,9771.4892578125
1591660800,9795.7001953125
1591747200,9870.0947265625
1591833600,9321.78125
1591920000,9480.84375
1592006400,9475.27734375
1592092800,9386.7880859375
1592179200,9450.7021484375
1592265600,9538.0244140625
1592352000,9480.2548828125
1592438400,9411.8408203125
1592524800,9288.0185546875
1592611200,9332.3408203125
1592697600,9303.6298828125
1592784000,9648.7177734375
1592870400,9629.658203125
1592956800,9313.6103515625
1593043200,9264.8134765625
1593129600,9162.91796875
1593216000,9045.390625
1593302400,9143.58203125
1593388800,9190.8544921875
1593475200,9137.9931640625
1593561600,9228.3251953125
1593648000,9123.41015625
1593734400,9087.3037109375
1593820800,9132.48828125
1593907200,9073.9423828125
1593993600,9375.474609375
1594080000,9252.27734375
1594166400,9428.3330078125
1594252800,9277.9677734375
1594339200,9278.8076171875
1594425600,9240.3466796875
1594512000,9276.5
1594598400,9243.6142578125
1594684800,9243.2138671875
1594771200,9192.8369140625
1594857600,9132.2275390625
1594944000,9151.392578125
1595030400,9159.0400390625
1595116800,9185.8173828125
1595203200,9164.2314453125
1595289600,9374.8876953125
1595376000,9525.36328125
1595462400,9581.072265625
1595548800,9536.892578125
1595635200,9677.11328125
1595721600,9905.1669921875
1595808000,10990.873046875
1595894400,10912.8232421875
1595980800,11100.4677734375
1596067200,11111.2138671875
1596153600,11323.466796875
1596240000,11759.5927734375
1596326400,11053.6142578125
1596412800,11246.3486328125
1596499200,11205.892578125
1596585600,11747.0224609375
1596672000,11779.7734375
1596758400,11601.47265625
1596844800,11754.0458984375
1596931200,11675.7392578125
1597017600,11878.111328125
1597104000,11410.525390625
1597190400,11584.9345703125
1597276800,11784.1376953125
1597363200,11768.87109375
1597449600,11865.6982421875
1597536000,11892.8037109375
1597622400,12254.40234375
1597708800,11991.2333984375
1597795200,11758.283203125
1597881600,11878.3720703125
1597968000,11592.4892578125
1598054400,11681.8251953125
1598140800,11664.84765625
1598227200,11774.595703125
1598313600,11366.134765625
1598400000,11488.36328125
1598486400,11323.3974609375
1598572800,11542.5
1598659200,11506.865234375
1598745600,11711.505859375
1598832000,11680.8203125
1598918400,11970.478515625
1599004800,11414.0341796875
1599091200,10245.296875
1599177600,10511.8134765625
1599264000,10169.5673828125
1599350400,10280.3515625
1599436800,10369.5634765625
1599523200,10131.5166015625
1599609600,10242.34765625
1599696000,10363.138671875
1599782400,10400.9150390625
1599868800,10442.1708984375
1599955200,10323.755859375
1600041600,10680.837890625
1600128000,10796.951171875
1600214400,10974.9052734375
1600300800,10948.990234375
1600387200,10944.5859375
1600473600,11094.3466796875
1600560000,10938.271484375
1600646400,10462.259765625
1600732800,10538.4599609375
1600819200,10246.1865234375
1600905600,10760.06640625
1600992000,10692.716796875
1601078400,10750.7236328125
1601164800,10775.26953125
1601251200,10709.65234375
1601337600,10844.640625
1601424000,10784.4912109375
1601510400,10619.4521484375
1601596800,10575.974609375
1601683200,10549.3291015625
1601769600,10669.5830078125
1601856000,10793.33984375
1601942400,10604.40625
1602028800,10668.96875
1602115200,10915.685546875
1602201600,11064.4580078125
1602288000,11296.361328125
1602374400,11384.181640625
1602460800,11555.36328125
1602547200,11425.8994140625
1602633600,11429.5068359375
1602720000,11495.349609375
1602806400,11322.123046875
1602892800,11358.1015625
1602979200,11483.359375
1603065600,11742.037109375
1603152000,11916.3349609375
1603238400,12823.689453125
1603324800,12965.8916015625
1603411200,12931.5390625
1603497600,13108.0625
1603584000,13031.173828125
1603670400,13075.248046875
1603756800,13654.21875
1603843200,13271.28515625
1603929600,13437.8828125
1604016000,13546.5224609375
1604102400,13780.9951171875
1604188800,13737.109375
1604275200,13550.4892578125
1604361600,13950.30078125
1604448000,14133.70703125
1604534400,15579.8486328125
1604620800,15565.880859375
1604707200,14833.75390625
1604793600,15479.5673828125
1604880000,15332.3154296875
1604966400,15290.90234375
1605052800,15701.33984375
1605139200,16276.34375
1605225600,16317.80859375
1605312000,16068.138671875
1605398400,15955.587890625
1605484800,16716.111328125
1605571200,17645.40625
1605657600,17804.005859375
1605744000,17817.08984375
1605830400,18621.314453125
1605916800,18642.232421875
1606003200,18370.001953125
1606089600,18364.12109375
1606176000,19107.46484375
1606262400,18732.12109375
1606348800,17150.623046875
1606435200,17108.40234375
1606521600,17717.4140625
1606608000,18177.484375
1606694400,19625.8359375
1606780800,18802.998046875
1606867200,19201.091796875
1606953600,19445.3984375
1607040000,18699.765625
1607126400,19154.23046875
1607212800,19345.12109375
1607299200,19191.630859375
1607385600,18321.14453125
1607472000,18553.916015625
1607558400,18264.9921875
1607644800,18058.904296875
1607731200,18803.65625
1607817600,19142.3828125
1607904000,19246.64453125
1607990400,19417.076171875
1608076800,21310.59765625
1608163200,22805.162109375
1608249600,23137.9609375
1608336000,23869.83203125
1608422400,23477.294921875
1608508800,22803.08203125
1608595200,23783.029296875
1608681600,23241.345703125
1608768000,23735.94921875
1608854400,24664.791015625
1608940800,26437.037109375
1609027200,26272.294921875
1609113600,27084.80859375
1609200000,27362.4375
1609286400,28840.953125
1609372800,29001.720703125
1609459200,29374.15234375
1609545600,32127.267578125
1609632000,32782.0234375
1609718400,31971.9140625
1609804800,33992.4296875
1609891200,36824.36328125
1609977600,39371.04296875
1610064000,40797.609375
1610150400,40254.546875
1610236800,38356.44140625
1610323200,35566.65625
1610409600,33922.9609375
1610496000,37316.359375
1610582400,39187.328125
1610668800,36825.3671875
1610755200,36178.140625
1610841600,35791.27734375
1610928000,36630.07421875
1611014400,36069.8046875
1611100800,35547.75
1611187200,30825.69921875
1611273600,33005.76171875
1611360000,32067.642578125
1611446400,32289.37890625
1611532800,32366.392578125
1611619200,32569.849609375
1611705600,30432.546875
1611792000,33466.09765625
1611878400,34316.38671875
1611964800,34269.5234375
1612051200,33114.359375
1612137600,33537.17578125
1612224000,35510.2890625
1612310400,37472.08984375
1612396800,36926.06640625
1612483200,38144.30859375
1612569600,39266.01171875
1612656000,38903.44140625
1612742400,46196.46484375
1612828800,46481.10546875
1612915200,44918.18359375
1613001600,47909.33203125
1613088000,47504.8515625
1613174400,47105.515625
1613260800,48717.2890625
1613347200,47945.05859375
1613433600,49199.87109375
1613520000,52149.0078125
1613606400,51679.796875
1613692800,55888.1328125
1613779200,56099.51953125
1613865600,57539.9453125
1613952000,54207.3203125
1614038400,48824.42578125
1614124800,49705.33203125
1614211200,47093.8515625
1614297600,46339.76171875
1614384000,46188.453125
1614470400,45137.76953125
1614556800,49631.2421875
1614643200,48378.98828125
1614729600,50538.2421875
1614816000,48561.16796875
1614902400,48927.3046875
1614988800,48912.3828125
1615075200,51206.69140625
1615161600,52246.5234375
1615248000,54824.1171875
1615334400,56008.55078125
1615420800,57805.12109375
1615507200,57332.08984375
1615593600,61243.0859375
1615680000,59302.31640625
1615766400,55907.19921875
1615852800,56804.90234375
1615939200,58870.89453125
1616025600,57858.921875
1616112000,58346.65234375
1616198400,58313.64453125
1616284800,57523.421875
1616371200,54529.14453125
1616457600,54738.9453125
1616544000,52774.265625
1616630400,51704.16015625
1616716800,55137.3125
1616803200,55973.51171875
1616889600,55950.74609375
1616976000,57750.19921875
1617062400,58917.69140625
1617148800,58918.83203125
1617235200,59095.80859375
1617321600,59384.3125
1617408000,57603.890625
1617494400,58758.5546875
1617580800,59057.87890625
1617667200,58192.359375
1617753600,56048.9375
1617840000,58323.953125
1617926400,58245.00390625
1618012800,59793.234375
1618099200,60204.96484375
1618185600,59893.453125
1618272000,63503.45703125
1618358400,63109.6953125
1618444800,63314.01171875
1618531200,61572.7890625
1618617600,60683.8203125
1618704000,56216.18359375
1618790400,55724.265625
1618876800,56473.03125
1618963200,53906.08984375
1619049600,51762.2734375
1619136000,51093.65234375
1619222400,50050.8671875
1619308800,49004.25390625
1619395200,54021.75390625
1619481600,55033.1171875
1619568000,54824.703125
1619654400,53555.109375
1619740800,57750.17578125
1619827200,57828.05078125
1619913600,56631.078125
1620000000,57200.29296875
1620086400,53333.5390625
1620172800,57424.0078125
1620259200,56396.515625
1620345600,57356.40234375
1620432000,58803.77734375
1620518400,58232.31640625
1620604800,55859.796875
1620691200,56704.57421875
1620777600,49150.53515625
1620864000,49716.19140625
1620950400,49880.53515625
1621036800,46760.1875
1621123200,46456.05859375
1621209600,43537.51171875
1621296000,42909.40234375
1621382400,37002.44140625
1621468800,40782.73828125
1621555200,37304.69140625
1621641600,37536.6328125
1621728000,34770.58203125
1621814400,38705.98046875
1621900800,38402.22265625
1621987200,39294.19921875
1622073600,38436.96875
1622160000,35697.60546875
1622246400,34616.06640625
1622332800,35678.12890625
1622419200,37332.85546875
1622505600,36684.92578125
1622592000,37575.1796875
1622678400,39208.765625
1622764800,36894.40625
1622851200,35551.95703125
1622937600,35862.37890625
1623024000,33560.70703125
1623110400,33472.6328125
1623196800,37345.12109375
1623283200,36702.59765625
1623369600,37334.3984375
1623456000,35552.515625
1623542400,39097.859375
1623628800,40218.4765625
1623715200,40406.26953125
1623801600,38347.0625
1623888000,38053.50390625
1623974400,35787.24609375
1624060800,35615.87109375
1624147200,35698.296875
1624233600,31676.693359375
1624320000,32505.66015625
1624406400,33723.02734375
1624492800,34662.4375
1624579200,31637.779296875
1624665600,32186.27734375
1624752000,34649.64453125
1624838400,34434.3359375
1624924800,35867.77734375
1625011200,35040.8359375
1625097600,33572.1171875
1625184000,33897.046875
1625270400,34668.546875
1625356800,35287.78125
1625443200,33746.00390625
1625529600,34235.1953125
1625616000,33855.328125
1625702400,32877.37109375
1625788800,33798.01171875
1625875200,33520.51953125
1625961600,34240.1875
1626048000,33155.84765625
1626134400,32702.025390625
1626220800,32822.34765625
1626307200,31780.73046875
1626393600,31421.5390625
1626480000,31533.068359375
1626566400,31796.810546875
1626652800,30817.83203125
1626739200,29807.34765625
1626825600,32110.693359375
1626912000,32313.10546875
1626998400,33581.55078125
1627084800,34292.4453125
1627171200,35350.1875
1627257600,37337.53515625
1627344000,39406.94140625
1627430400,39995.90625
1627516800,40008.421875
1627603200,42235.546875
1627689600,41626.1953125
1627776000,39974.89453125
1627862400,39201.9453125
1627948800,38152.98046875
1628035200,39747.50390625
1628121600,40869.5546875
1628208000,42816.5
1628294400,44555.80078125
1628380800,43798.1171875
1628467200,46365.40234375
1628553600,45585.03125
1628640000,45593.63671875
1628726400,44428.2890625
1628812800,47793.3203125
1628899200,47096.9453125
1628985600,47047.00390625
1629072000,46004.484375
1629158400,44695.359375
1629244800,44801.1875
1629331200,46717.578125
1629417600,49339.17578125
1629504000,48905.4921875
1629590400,49321.65234375
1629676800,49546.1484375
1629763200,47706.1171875
1629849600,48960.7890625
1629936000,46942.21875
1630022400,49058.66796875
1630108800,48902.40234375
1630195200,48829.83203125
1630281600,47054.984375
1630368000,47166.6875
1630454400,48847.02734375
1630540800,49327.72265625
1630627200,50025.375
1630713600,49944.625
1630800000,51753.41015625
1630886400,52633.53515625
1630972800,46811.12890625
1631059200,46091.390625
1631145600,46391.421875
1631232000,44883.91015625
1631318400,45201.45703125
1631404800,46063.26953125
1631491200,44963.07421875
1631577600,47092.4921875
1631664000,48176.34765625
1631750400,47783.359375
1631836800,47267.51953125
1631923200,48278.36328125
1632009600,47260.21875
1632096000,42843.80078125
1632182400,40693.67578125
1632268800,43574.5078125
1632355200,44895.09765625
1632441600,42839.75
1632528000,42716.59375
1632614400,43208.5390625
1632700800,42235.73046875
1632787200,41034.54296875
1632873600,41564.36328125
1632960000,43790.89453125
1633046400,48116.94140625
1633132800,47711.48828125
1633219200,48199.953125
1633305600,49112.90234375
1633392000,51514.8125
1633478400,55361.44921875
1633564800,53805.984375
1633651200,53967.84765625
1633737600,54968.22265625
1633824000,54771.578125
1633910400,57484.7890625
1633996800,56041.05859375
1634083200,57401.09765625
1634169600,57321.5234375
1634256000,61593.94921875
1634342400,60892.1796875
1634428800,61553.6171875
1634515200,62026.078125
1634601600,64261.9921875
1634688000,65992.8359375
1634774400,62210.171875
1634860800,60692.265625
1634947200,61393.6171875
1635033600,60930.8359375
1635120000,63039.82421875
1635206400,60363.79296875
1635292800,58482.38671875
1635379200,60622.13671875
1635465600,62227.96484375
1635552000,61888.83203125
1635638400,61318.95703125
1635724800,61004.40625
1635811200,63226.40234375
1635897600,62970.046875
1635984000,61452.23046875
1636070400,61125.67578125
1636156800,61527.48046875
1636243200,63326.98828125
1636329600,67566.828125
1636416000,66971.828125
1636502400,64995.23046875
1636588800,64949.9609375
1636675200,64155.94140625
1636761600,64469.52734375
1636848000,65466.83984375
1636934400,63557.87109375
1637020800,60161.24609375
1637107200,60368.01171875
1637193600,56942.13671875
1637280000,58119.578125
1637366400,59697.1953125
1637452800,58730.4765625
1637539200,56289.2890625
1637625600,57569.07421875
1637712000,56280.42578125
1637798400,57274.6796875
1637884800,53569.765625
1637971200,54815.078125
1638057600,57248.45703125
1638144000,57806.56640625
1638230400,57005.42578125
1638316800,57229.828125
1638403200,56477.81640625
1638489600,53598.24609375
1638576000,49200.703125
1638662400,49368.84765625
1638748800,50582.625
1638835200,50700.0859375
1638921600,50504.796875
1639008000,47672.12109375
1639094400,47243.3046875
1639180800,49362.5078125
1639267200,50098.3359375
1639353600,46737.48046875
1639440000,46612.6328125
1639526400,48896.72265625
1639612800,47665.42578125
1639699200,46202.14453125
1639785600,46848.77734375
1639872000,46707.015625
1639958400,46880.27734375
1640044800,48936.61328125
1640131200,48628.51171875
1640217600,50784.5390625
1640304000,50822.1953125
1640390400,50429.859375
1640476800,50809.515625
1640563200,50640.41796875
1640649600,47588.85546875
1640736000,46444.7109375
1640822400,47178.125
1640908800,46306.4453125
1640995200,47686.8125
1641081600,47345.21875
1641168000,46458.1171875
1641254400,45897.57421875
1641340800,43569.00390625
1641427200,43160.9296875
1641513600,41557.90234375
1641600000,41733.94140625
1641686400,41911.6015625
1641772800,41821.26171875
1641859200,42735.85546875
1641945600,43949.1015625
1642032000,42591.5703125
1642118400,43099.69921875
1642204800,43177.3984375
1642291200,43113.87890625
1642377600,42250.55078125
1642464000,42375.6328125
1642550400,41744.328125
1642636800,40680.41796875
1642723200,36457.31640625
1642809600,35030.25
1642896000,36276.8046875
1642982400,36654.328125
1643068800,36954.00390625
1643155200,36852.12109375
1643241600,37138.234375
1643328000,37784.33203125
1643414400,38138.1796875
1643500800,37917.6015625
1643587200,38483.125
1643673600,38743.2734375
1643760000,36952.984375
1643846400,37154.6015625
1643932800,41500.875
1644019200,41441.1640625
1644105600,42412.43359375
1644192000,43840.28515625
1644278400,44118.4453125
1644364800,44338.796875
1644451200,43565.11328125
1644537600,42407.9375
1644624000,42244.46875
1644710400,42197.515625
1644796800,42586.91796875
1644883200,44575.203125
1644969600,43961.859375
1645056000,40538.01171875
1645142400,40030.9765625
1645228800,40122.15625
1645315200,38431.37890625
1645401600,37075.28125
1645488000,38286.02734375
1645574400,37296.5703125
1645660800,38332.609375
1645747200,39214.21875
1645833600,39105.1484375
1645920000,37709.78515625
1646006400,43193.234375
1646092800,44354.63671875
1646179200,43924.1171875
1646265600,42451.7890625
1646352000,39137.60546875
1646438400,39400.5859375
1646524800,38419.984375
1646611200,38062.0390625
1646697600,38737.26953125
1646784000,41982.92578125
1646870400,39437.4609375
1646956800,38794.97265625
1647043200,38904.01171875
1647129600,37849.6640625
1647216000,39666.75390625
1647302400,39338.78515625
1647388800,41143.9296875
1647475200,40951.37890625
1647561600,41801.15625
1647648000,42190.65234375
1647734400,41247.82421875
1647820800,41077.99609375
1647907200,42358.80859375
1647993600,42892.95703125
1648080000,43960.93359375
1648166400,44348.73046875
1648252800,44500.828125
1648339200,46820.4921875
1648425600,47128.00390625
1648512000,47465.73046875
1648598400,47062.6640625
1648684800,45538.67578125
1648771200,46281.64453125
1648857600,45868.94921875
1648944000,46453.56640625
1649030400,46622.67578125
1649116800,45555.9921875
1649203200,43206.73828125
1649289600,43503.84765625
1649376000,42287.6640625
1649462400,42782.13671875
1649548800,42207.671875
1649635200,39521.90234375
1649721600,40127.18359375
1649808000,41166.73046875
1649894400,39935.515625
1649980800,40553.46484375
1650067200,40424.484375
1650153600,39716.953125
1650240000,40826.21484375
1650326400,41502.75
1650412800,41374.37890625
1650499200,40527.36328125
1650585600,39740.3203125
1650672000,39486.73046875
1650758400,39469.29296875
1650844800,40458.30859375
1650931200,38117.4609375
1651017600,39241.12109375
1651104000,39773.828125
